id,tier,answer_type,category,has_image
66f330fc96e593d9e020e95a,Revision subset,exactMatch,Math,0
66f3380c96e593d9e020e96d,Revision subset,exactMatch,Biology/Medicine,1
66f3ef9802a20e79fb9bfb2e,Revision subset,exactMatch,Math,0
66f3f37374771c74247b6892,Revision subset,multipleChoice,Math,0
66f3fa084a937a16c867c042,Revision subset,exactMatch,Math,0
66f407a066abc59ffb9a82ae,Revision subset,exactMatch,Math,0
66f454d18ab578bcbb18387c,Revision subset,exactMatch,Math,0
66f531b3383872bf2182c10a,Revision subset,exactMatch,Math,0
66f566bb9f9308128679f63e,Revision subset,exactMatch,Math,0
66f579027a2ac7b4fffe1740,Revision subset,exactMatch,Math,0
66f57e187a2ac7b4fffe174e,Revision subset,exactMatch,Math,0
66f589b926268030174717bd,Revision subset,exactMatch,Math,0
66f5c96b4ae309d465eeca47,Revision subset,exactMatch,Math,0
66f5f12b7d734fba2ce800d6,Revision subset,exactMatch,Computer Science/AI,0
66f5fa6547b598f037ec67fd,Revision subset,exactMatch,Math,0
66f5fd3235147083021a66c6,Revision subset,exactMatch,Math,0
66f63324376699e7c6894239,Revision subset,exactMatch,Math,0
66f684db71131a41ff244fb9,Revision subset,exactMatch,Math,0
66f6a78cf5f84fe0d6bbcb84,Revision subset,exactMatch,Math,0
66f6bffd76e8f5503a11d413,Revision subset,exactMatch,Math,0
66f6c390489d30372dbc1816,Revision subset,exactMatch,Math,0
66f6d6bb851e7fd5e8e5e5eb,Revision subset,exactMatch,Computer Science/AI,0
66f6f048b40ada5ac3b91cf8,Revision subset,exactMatch,Math,0
66f6f494e56a5e5bc0b5a7af,Revision subset,exactMatch,Math,0
66f708eec8903a7f2c03edbe,Revision subset,exactMatch,Math,0
66f7218240bd9498c95bfdf3,Revision subset,exactMatch,Math,0
66f7292f3f4622b6ce24b961,Revision subset,exactMatch,Math,0
66f77487fb10531253ee7842,Revision subset,multipleChoice,Biology/Medicine,0
66f788502fd8c4ffcf2ab3fa,Revision subset,multipleChoice,Computer Science/AI,0
66f79e7259706e88d28a23b5,Revision subset,multipleChoice,Computer Science/AI,0
66f7c1bff433ef9260df6e77,Revision subset,exactMatch,Math,0
66f7fa54fa61639b844aa420,Revision subset,exactMatch,Math,0
66f820bb7ea359a842b73398,Revision subset,exactMatch,Computer Science/AI,0
66f83aed0d92e99048a4ae9d,Revision subset,multipleChoice,Biology/Medicine,0
66f87ab781a069162c8e7cd2,Revision subset,exactMatch,Chemistry,0
66f883265b247a255a42fba1,Revision subset,exactMatch,Math,0
66f8bd4e140fefe7ceb34b75,Revision subset,exactMatch,Math,0
66f8cff8469c315e2c9ed2f6,Revision subset,multipleChoice,Physics,0
66f8e3db469c315e2c9ed2ff,Revision subset,exactMatch,Math,0
66f9a8a4e613d5c62b6c0d22,Revision subset,multipleChoice,Biology/Medicine,0
66f9aac10b5d5283ffc39014,Revision subset,multipleChoice,Math,0
66f9b34f57eb54e8772c53a7,Revision subset,exactMatch,Biology/Medicine,1
66f9e9d3e0e271cd8ae533c6,Revision subset,exactMatch,Math,0
66fa0dffda3403394e6b9996,Revision subset,multipleChoice,Computer Science/AI,0
66fa6641c4f1bf6c2036b745,Revision subset,exactMatch,Math,0
66fa67dc29908114d8954b55,Revision subset,exactMatch,Math,0
66fac0eca07ff774fa2219c5,Revision subset,exactMatch,Math,0
66faeb7db8fca5695f011626,Revision subset,exactMatch,Math,0
66faf88b01b2c4f27ab6c742,Revision subset,exactMatch,Math,0
66faf94d44885308354a46fa,Revision subset,exactMatch,Math,1
66fb066681a166feb2adc2f5,Revision subset,exactMatch,Math,0
66fb24e7dea0e38a195b0030,Revision subset,exactMatch,Math,0
66fb519482c7c707d50d6012,Revision subset,exactMatch,Math,1
66fb75c8d83ed7a299fdd135,Revision subset,exactMatch,Math,0
66fb931a089552943999ce86,Revision subset,multipleChoice,Math,0
66fbbe8cb6f8564117792b00,Revision subset,multipleChoice,Math,0
66fbd5aca177ae967e47041b,Revision subset,exactMatch,Math,0
66fc006ad058f160ec5a48a1,Revision subset,multipleChoice,Math,0
66fc2559876b283872e52acc,Revision subset,multipleChoice,Math,0
66fc2b7dbdebe91c66389e50,Revision subset,exactMatch,Biology/Medicine,0
66fc2df0b72463921f6c40f2,Revision subset,exactMatch,Biology/Medicine,0
66fc3273b7405dff90941955,Revision subset,exactMatch,Math,0
66fc43322198db684765b90a,Revision subset,exactMatch,Biology/Medicine,1
66fc550fd90ebe461bfd0c94,Revision subset,exactMatch,Computer Science/AI,0
66fc57b2efe6ee63db94967a,Revision subset,exactMatch,Chemistry,0
66fc5b54ffa390c4af01820f,Revision subset,exactMatch,Chemistry,0
66fc5e8f98a7264ef58309b9,Revision subset,exactMatch,Chemistry,0
66fc62d80fdbeffcd143e87c,Revision subset,exactMatch,Math,0
66fc633698a7264ef58309c0,Revision subset,exactMatch,Math,0
66fc7efd5b5cf30b0e009669,Revision subset,exactMatch,Biology/Medicine,0
66fc82b2bb24336da864daef,Revision subset,exactMatch,Math,0
66fc8c821d39fbf6d8bcdd11,Revision subset,exactMatch,Math,0
66fcbc3e2c2f679cc7959864,Revision subset,exactMatch,Math,0
66fcbe5b68476a89da553c97,Revision subset,exactMatch,Math,0
66fcbff58d68a0bf3cafb696,Revision subset,multipleChoice,Chemistry,0
66fcde117e54294eb4a8fbba,Revision subset,multipleChoice,Biology/Medicine,0
66fce79d5dc8a9560304265b,Revision subset,exactMatch,Biology/Medicine,0
66fcf81e8a146dd80cfb2296,Revision subset,multipleChoice,Biology/Medicine,0
66fcff257870c26149f4615d,Revision subset,exactMatch,Math,0
66fd08fb8a146dd80cfb22c0,Revision subset,exactMatch,Math,0
66fd4055654e577c714fb716,Revision subset,exactMatch,Math,0
66fd442c654e577c714fb724,Revision subset,exactMatch,Math,0
66fd469e7a33ca69ccc69729,Revision subset,multipleChoice,Math,0
66fd4b01b5c28915c8897f6f,Revision subset,exactMatch,Math,0
66fd5050c58a30160cbc0978,Revision subset,exactMatch,Math,0
66fd60ea6be05c0b608861d5,Revision subset,exactMatch,Biology/Medicine,0
66fd961ff9a32c6d2bd295df,Revision subset,exactMatch,Math,0
66fda7a057cea4445778e88a,Revision subset,multipleChoice,Biology/Medicine,0
66fdaf20d1e0bb15b8fc1eb6,Revision subset,multipleChoice,Biology/Medicine,0
66fdb31a57cea4445778e8ab,Revision subset,multipleChoice,Math,0
66fdb51b903727942c52222f,Revision subset,exactMatch,Math,0
66fdbcc4127bbd403ef13582,Revision subset,multipleChoice,Chemistry,1
66fde2de0b21f205c121aca7,Revision subset,multipleChoice,Math,0
66fde5a291664bba6e391cb5,Revision subset,exactMatch,Math,0
66fde7f40b21f205c121acab,Revision subset,exactMatch,Chemistry,0
66fdecea0cc5d4963e81bb93,Revision subset,exactMatch,Biology/Medicine,0
66fded1fbc6d46a25c41ee8d,Revision subset,multipleChoice,Biology/Medicine,0
66fe16f4762ab58b937863b8,Revision subset,multipleChoice,Chemistry,0
66fe596c0eeb4521791d31ef,Revision subset,multipleChoice,Biology/Medicine,0
66fe75a349254a4aef6f5f25,Revision subset,exactMatch,Math,0
66fe75c0c12cbe6aeaa26e60,Revision subset,exactMatch,Math,0
66fe817115bdbb176f2e3bbd,Revision subset,multipleChoice,Chemistry,1
66fe96c857c85bf9caa1766a,Revision subset,exactMatch,Math,1
66fe97540fe93ab7e9405c9b,Revision subset,exactMatch,Chemistry,0
66fea77b5f1bc2f5916a4171,Revision subset,multipleChoice,Math,0
66feaaa369901fcf62a010dc,Revision subset,exactMatch,Chemistry,0
66feaec49c469dbc1c0c4ed2,Revision subset,exactMatch,Math,0
66fec5fbe0072219a732f0e2,Revision subset,exactMatch,Math,0
66fecbff69d5712b5401553e,Revision subset,exactMatch,Chemistry,0
66fecc707183fdf40d11cb48,Revision subset,exactMatch,Biology/Medicine,0
66fee1187183fdf40d11cb69,Revision subset,exactMatch,Math,0
66fee6c39e4f456a6d2941b5,Revision subset,exactMatch,Biology/Medicine,0
66feef700e977ac289068c27,Revision subset,exactMatch,Math,0
66fefa971ca108e6e888e9a1,Revision subset,exactMatch,Biology/Medicine,0
66ff0a666dc4b2ab76a19db9,Revision subset,exactMatch,Chemistry,0
66ff1bba3046dadaa8fd8a15,Revision subset,exactMatch,Biology/Medicine,0
66ff44de2cfec1499ea021dd,Revision subset,exactMatch,Math,0
670010ff77983eff561814b2,Revision subset,multipleChoice,Biology/Medicine,0
670013827794cc36bc974f27,Revision subset,multipleChoice,Biology/Medicine,0
67001b2537deff035b73927b,Revision subset,exactMatch,Chemistry,0
6700497e7c6e32185d473d3e,Revision subset,exactMatch,Chemistry,0
670064edbeb5458b701e58b9,Revision subset,exactMatch,Chemistry,0
670066b12b1a0263d6a3a79b,Revision subset,exactMatch,Math,0
67008a05ad0fee7d7b4efb3c,Revision subset,exactMatch,Chemistry,0
67008bcea2dd0155efb53f1c,Revision subset,exactMatch,Chemistry,0
67008f17fc2c0a4040f1d352,Revision subset,multipleChoice,Biology/Medicine,0
67008f2afc2c0a4040f1d353,Revision subset,exactMatch,Chemistry,0
670097e2d8f693f97c36c13f,Revision subset,exactMatch,Biology/Medicine,0
67009ad56c339d61ecccb85c,Revision subset,exactMatch,Computer Science/AI,0
6700a5f67899925724a8fa81,Revision subset,exactMatch,Chemistry,0
6700ab4bfa64315ed5204e4d,Revision subset,exactMatch,Biology/Medicine,0
6700b2f1fa64315ed5204e61,Revision subset,exactMatch,Math,0
6700b9b6d9849868aa3fb1f9,Revision subset,exactMatch,Math,0
6700bb8d01cdb8b38460e401,Revision subset,exactMatch,Math,1
6700c57848d1e47d3d2f74c6,Revision subset,multipleChoice,Chemistry,0
670147f7dc193e3fa8260419,Revision subset,exactMatch,Math,0
67016d95a2a4300e274de8be,Revision subset,exactMatch,Math,0
67018145e8c125b41caa9ee3,Revision subset,multipleChoice,Biology/Medicine,0
6701ca6bb773dec162bde23c,Revision subset,exactMatch,Biology/Medicine,0
6702731e2e96c956d9863f14,Revision subset,exactMatch,Chemistry,1
670288dacacd044c115f0156,Revision subset,exactMatch,Math,0
6702b8bebb1c7fc12ef340a6,Revision subset,multipleChoice,Biology/Medicine,0
6702c6251454b2a5a3a4b0a9,Revision subset,exactMatch,Math,0
6702d00cabe0b372f85108c7,Revision subset,exactMatch,Math,0
670417b84f1cdb9711ec68d6,Revision subset,exactMatch,Math,0
67041871905f1ae093e7ac69,Revision subset,exactMatch,Math,0
67042519cf3319115ca0c555,Revision subset,exactMatch,Math,1
670426b4d831bdf30d3c03cb,Revision subset,exactMatch,Math,0
6704486baf0a436d92c65161,Revision subset,exactMatch,Biology/Medicine,0
67047b0e4580e464f8bff2aa,Revision subset,exactMatch,Math,0
67048697ca361120eef4ae56,Revision subset,multipleChoice,Math,0
6704ba2101d8c58fba562885,Revision subset,exactMatch,Computer Science/AI,0
6704c05a8e878e59e57c7167,Revision subset,exactMatch,Math,0
6704d297f486e216becd613f,Revision subset,exactMatch,Math,0
67050ddbf6e4beb1922a29b2,Revision subset,exactMatch,Math,0
670524fec62c9a55b8503379,Revision subset,exactMatch,Math,0
67053981f8ad2742675478b4,Revision subset,exactMatch,Math,0
6705610417b54abf9a949f33,Revision subset,exactMatch,Math,0
6706033749b90b396d2cb207,Revision subset,exactMatch,Math,0
67065070b3df24f51a3e2914,Revision subset,exactMatch,Chemistry,1
6706f8e219290a54d9b5b56e,Revision subset,multipleChoice,Biology/Medicine,1
67073b43de74df1472536be3,Revision subset,exactMatch,Math,0
670777536ce55102ae56fa2c,Revision subset,exactMatch,Math,0
67079b3aeb66f588bd3789ec,Revision subset,exactMatch,Math,0
67085c82e22de5e37e883351,Revision subset,multipleChoice,Math,0
67086f244c1d38378da9f60a,Revision subset,exactMatch,Math,0
6708736b4c1d38378da9f614,Revision subset,exactMatch,Math,1
67087a6a972755fe392d782e,Revision subset,exactMatch,Chemistry,0
67089c013b511a575fc306de,Revision subset,multipleChoice,Chemistry,0
67092d14202802a1391f0d46,Revision subset,exactMatch,Math,0
670980821053a19619c30869,Revision subset,exactMatch,Chemistry,0
6709986e9a83b4ea926a3036,Revision subset,exactMatch,Math,0
6709e5af41a8c7cc16f75d2a,Revision subset,exactMatch,Math,0
670a7e542e97a7e436a3d951,Revision subset,exactMatch,Math,0
670adb93478162075e9ffcd3,Revision subset,exactMatch,Math,0
670b02d5560fcdf78354fad0,Revision subset,exactMatch,Math,0
670b2be8daac77037b0e67ba,Revision subset,exactMatch,Chemistry,1
670b9646e9662f03066275a7,Revision subset,exactMatch,Chemistry,1
670bab0c65db6a314e14cec5,Revision subset,exactMatch,Math,0
670c1a137d9abe2d345031d4,Revision subset,exactMatch,Math,0
670c23124d86f843dc5efa7e,Revision subset,multipleChoice,Biology/Medicine,0
670c23a63dac8d8a9563c206,Revision subset,exactMatch,Chemistry,1
670c2a003aa4e3c3bc4aae8e,Revision subset,exactMatch,Chemistry,1
670c2d61886695e43e7c18b3,Revision subset,exactMatch,Math,0
670c48975b505e10c0277cee,Revision subset,exactMatch,Math,0
670c775842b25f65425c86c2,Revision subset,multipleChoice,Biology/Medicine,0
670cbeb582bde986ee078420,Revision subset,exactMatch,Math,0
670cfd37787b413636ae1e57,Revision subset,exactMatch,Computer Science/AI,0
670d85d1a2a7f62c1a339bc7,Revision subset,exactMatch,Math,0
670d91a9ac55362ddccabea1,Revision subset,exactMatch,Math,0
670d933ad54037c51abbe3ca,Revision subset,exactMatch,Biology/Medicine,0
670dab3f29ad02fff2ae1d9a,Revision subset,exactMatch,Math,0
670df2a72f80209631f57fc2,Revision subset,exactMatch,Math,0
670e050d857d9fb8d0e70fde,Revision subset,exactMatch,Math,0
670e5c2720bb63b6da63b879,Revision subset,multipleChoice,Biology/Medicine,0
670e76dbfb3b4f650fe86113,Revision subset,multipleChoice,Chemistry,0
670eb085078b44f4766922a9,Revision subset,exactMatch,Math,0
670eb1e2d2f45b1198c87764,Revision subset,exactMatch,Math,0
670ebf7239f1dc9b447a9143,Revision subset,multipleChoice,Biology/Medicine,1
670ed43a812a31dfae9bf344,Revision subset,exactMatch,Chemistry,1
670ee20c997568ed42988705,Revision subset,multipleChoice,Math,0
670f069bf0a2db734f219dc7,Revision subset,exactMatch,Math,0
670f378873968d8e1b612745,Revision subset,multipleChoice,Computer Science/AI,0
670f3cc6df04c6b73aa7b5df,Revision subset,exactMatch,Biology/Medicine,0
670f4501dfe615f3d2f7436e,Revision subset,exactMatch,Biology/Medicine,0
670f72aea9f4a4bebca02b4a,Revision subset,multipleChoice,Math,0
670f8518ffa4ea9fb0cc5fea,Revision subset,multipleChoice,Math,0
670f87f6f1e1079f950014e4,Revision subset,multipleChoice,Math,0
670fc6e308c7aaef3bd745e2,Revision subset,exactMatch,Math,0
670fca712395d9134a27030e,Revision subset,exactMatch,Math,0
670fce9a2395d9134a270314,Revision subset,exactMatch,Math,0
670fd2a6232fc20b4433c4d7,Revision subset,exactMatch,Math,0
670fe01af99389b3c7942185,Revision subset,exactMatch,Math,0
6710210bc47b9b50a333dba8,Revision subset,exactMatch,Computer Science/AI,0
671021ffd741deec4ddbfc48,Revision subset,exactMatch,Math,0
6710251d73c9583c25138ff0,Revision subset,multipleChoice,Math,0
6710b2cbd1af6b4823c090d4,Revision subset,exactMatch,Biology/Medicine,0
6711410d39fb87be5f2f165d,Revision subset,multipleChoice,Chemistry,1
67114acc95aeb4d1c92426a5,Revision subset,exactMatch,Chemistry,1
67115e10528102717339d851,Revision subset,exactMatch,Math,0
67117042d18c284f71d2d4c2,Revision subset,exactMatch,Math,0
6711eb4e1c08a07a8d243847,Revision subset,exactMatch,Biology/Medicine,0
671210f6abf64d3c3404ce3b,Revision subset,exactMatch,Math,0
67121600c227d25db1c1e480,Revision subset,exactMatch,Math,0
6712208acecd80f50716f99e,Revision subset,exactMatch,Math,0
6712290fcecd80f50716f9aa,Revision subset,exactMatch,Math,0
67126745df2820fcc29acc5f,Revision subset,exactMatch,Computer Science/AI,0
6712787d0d05bc73fc008dfe,Revision subset,exactMatch,Biology/Medicine,0
6712c2616313b64cf8499927,Revision subset,exactMatch,Math,0
6712d9d097b88a1cdb76c51e,Revision subset,exactMatch,Chemistry,1
6712f157cf58f1d947689708,Revision subset,exactMatch,Math,0
67130fff5fcf1fbb43d4a687,Revision subset,multipleChoice,Math,0
671316038cef0a8b30902ea7,Revision subset,exactMatch,Math,1
671360871b12bd5183fec91a,Revision subset,exactMatch,Computer Science/AI,0
6713a3e61e0e03ffe2253dcd,Revision subset,exactMatch,Chemistry,1
6713a43b0223609143188d31,Revision subset,exactMatch,Math,0
6713a4c60223609143188d32,Revision subset,exactMatch,Chemistry,1
6713a7d01e0e03ffe2253dd0,Revision subset,exactMatch,Chemistry,1
6713b3ddffe8069e1f029185,Revision subset,exactMatch,Chemistry,1
6713c9a779d53f49034d45a0,Revision subset,exactMatch,Math,0
6713f6ebde9d795856a5d0d2,Revision subset,exactMatch,Math,0
6713fc1e6c34845ffef41aeb,Revision subset,exactMatch,Math,0
6714033333410944271a1487,Revision subset,exactMatch,Math,0
67142e7e7da71e9cbf55a7f9,Revision subset,exactMatch,Chemistry,0
671433e3e58648db5273e310,Revision subset,multipleChoice,Chemistry,1
67145aa4f41c5b1591376d26,Revision subset,exactMatch,Math,1
67149cf883cc7720158c1110,Revision subset,exactMatch,Math,0
67149db7352d3701e7171a01,Revision subset,exactMatch,Math,1
6714b65c2b2e7f70a38b9f63,Revision subset,exactMatch,Math,0
6714e9dacbabe50aa0256711,Revision subset,multipleChoice,Math,0
67152671c0f5fafc6365076b,Revision subset,exactMatch,Math,0
6715306c8f2d6bdedc0547ee,Revision subset,exactMatch,Chemistry,1
671559d991aabe49ee46ddb2,Revision subset,exactMatch,Chemistry,1
67155ca2675b57d8bbc9144d,Revision subset,multipleChoice,Biology/Medicine,0
6715a3ff81c3e7e7c65b2e0c,Revision subset,exactMatch,Chemistry,1
6715a9a5b3287d3dd4db03cd,Revision subset,exactMatch,Biology/Medicine,0
6715b2dab3287d3dd4db03d6,Revision subset,exactMatch,Computer Science/AI,0
6715bb667faaf2a75fbb0df6,Revision subset,exactMatch,Chemistry,1
6715fa805ba6709b4d570336,Revision subset,exactMatch,Computer Science/AI,0
6715fde1a0465674e6f0bd5a,Revision subset,exactMatch,Math,0
67161976e6487fdf13596bdc,Revision subset,exactMatch,Math,0
67162aae22b39b92ec5d1eaf,Revision subset,multipleChoice,Computer Science/AI,0
671641166bc44542da778ccf,Revision subset,exactMatch,Math,0
671681dae1099d44c53d91ef,Revision subset,exactMatch,Math,0
671689ae68b8747c96268936,Revision subset,exactMatch,Biology/Medicine,0
6716a68fbb8539339d5d7239,Revision subset,exactMatch,Math,0
6716aa268f636721baad8695,Revision subset,exactMatch,Chemistry,1
6716aa92d9d8d8ddd54ad7dc,Revision subset,exactMatch,Math,0
6716ab9dcc9e36a89d712828,Revision subset,exactMatch,Math,0
6716d9d79a515af7907b768b,Revision subset,exactMatch,Computer Science/AI,0
6716dc349a0dd17680df31df,Revision subset,multipleChoice,Math,0
6716e28929a01505aba1ddb5,Revision subset,multipleChoice,Biology/Medicine,0
6716e894e9b87625209506ca,Revision subset,multipleChoice,Biology/Medicine,0
6716eaa4bdd18f08a0e9bcbf,Revision subset,exactMatch,Math,0
6716f035bab94116769c0082,Revision subset,exactMatch,Chemistry,0
67171b0d0111e9837cad75b8,Revision subset,exactMatch,Math,0
67171c0c49297038d6740a23,Revision subset,exactMatch,Math,0
67171dca583e0959a2a84f91,Revision subset,exactMatch,Math,0
6717207a3d6d949464d26a15,Revision subset,exactMatch,Math,0
671729e6746b1c4faab7096f,Revision subset,exactMatch,Math,0
67173f7947da3cb07721513b,Revision subset,exactMatch,Math,1
671746ad21eec7fde8de4026,Revision subset,exactMatch,Math,0
671761abfdbddef7c5a1197e,Revision subset,exactMatch,Math,0
671766f3eec0ae58685ae23f,Revision subset,exactMatch,Math,0
6717766dea5b46ff20362222,Revision subset,exactMatch,Math,0
67178b22b7f6dd9be2a4dd68,Revision subset,multipleChoice,Math,0
6717a1346e416b6c6946ed2e,Revision subset,exactMatch,Math,0
6717a999128b7480180c79f8,Revision subset,exactMatch,Math,0
6717aef5a5c8a6a9392b1b39,Revision subset,exactMatch,Math,0
6717bd1d443232c907a31720,Revision subset,exactMatch,Math,0
6717dd20e8666ff79cdd82af,Revision subset,exactMatch,Math,0
6717eb4518d92aa466b94d70,Revision subset,exactMatch,Math,0
6717eeddd6c14a5dd1563e7c,Revision subset,exactMatch,Math,0
671800b68b88f01935b5824f,Revision subset,exactMatch,Math,0
671802a3e2dff1f07a1b0508,Revision subset,exactMatch,Computer Science/AI,0
67180400ff1b830a3dd7e9bd,Revision subset,exactMatch,Biology/Medicine,0
671808958b88f01935b5825a,Revision subset,multipleChoice,Chemistry,0
67180e9b814516d5f513eb3c,Revision subset,multipleChoice,Computer Science/AI,0
6718106f713d2e285effa910,Revision subset,exactMatch,Math,1
67182659782f2aff686eab73,Revision subset,multipleChoice,Chemistry,0
67183790e7fb9838a5a6c10d,Revision subset,exactMatch,Math,0
67184f90f86f5a009aa2ad5f,Revision subset,exactMatch,Math,0
671858f2dadfd75c1a4b430f,Revision subset,exactMatch,Chemistry,1
6718977144d804f3d0418866,Revision subset,exactMatch,Math,0
6718b6f8f879f9699ffd3fbf,Revision subset,exactMatch,Math,0
6718bf9c58bc11dea7f3be13,Revision subset,exactMatch,Math,1
6718c479034f8ddb2f67a346,Revision subset,exactMatch,Math,0
6718de3228445eada31e727f,Revision subset,multipleChoice,Chemistry,1
671901f58b9cbfc7b2fd9723,Revision subset,multipleChoice,Math,0
67190e8172e53012645b0124,Revision subset,exactMatch,Math,0
671922c9897dbe5d706dc802,Revision subset,exactMatch,Math,0
67192811212f1ac1f7ec4815,Revision subset,exactMatch,Math,0
671929c60fa7bca6462f63a3,Revision subset,exactMatch,Computer Science/AI,0
67c7405475ac82e0c70a0cfe,Revision subset,exactMatch,Math,0
671975e857fcd2edef6930fb,Revision subset,exactMatch,Math,0
67199159b976203dd1bab7c3,Revision subset,exactMatch,Math,0
6719a83547f600be2c21b6f7,Revision subset,exactMatch,Math,0
6719c431d5ad96a75c350fa5,Revision subset,exactMatch,Chemistry,1
6719c58cd5ad96a75c350fa6,Revision subset,exactMatch,Math,0
6719ca2ed5ad96a75c350fa9,Revision subset,exactMatch,Math,0
671a431b2ca56817dc566f89,Revision subset,exactMatch,Math,0
671a4ff987892bd153171067,Revision subset,exactMatch,Math,0
671a5d9a6e1db673f77905d6,Revision subset,exactMatch,Math,0
671a779a0dd354b2ced21608,Revision subset,multipleChoice,Chemistry,1
671a88b29665432a8b897823,Revision subset,exactMatch,Math,0
671a93bc9665432a8b89783e,Revision subset,exactMatch,Math,0
671a947c9deaf77048dcc8b7,Revision subset,multipleChoice,Biology/Medicine,0
671aa91f6a8e7c23ccbf902b,Revision subset,exactMatch,Biology/Medicine,0
671aaa82786568f1e1c39e88,Revision subset,exactMatch,Chemistry,0
671aaca917615f09eab6fe37,Revision subset,exactMatch,Math,0
671aad23ce6e97a55a4d0d47,Revision subset,multipleChoice,Math,0
671aad4a17615f09eab6fe3d,Revision subset,multipleChoice,Math,0
671ab139554dabfda724ef23,Revision subset,exactMatch,Math,0
671ab3b9bc29484bff69fc98,Revision subset,exactMatch,Math,0
671ab94ffad7ae30b89eff8f,Revision subset,multipleChoice,Biology/Medicine,0
671abddb40e08981d8fd796a,Revision subset,multipleChoice,Biology/Medicine,0
671abf7f136758472327f840,Revision subset,multipleChoice,Math,0
671ac641136758472327f851,Revision subset,multipleChoice,Biology/Medicine,0
671adbf8439b8a0eaec180d3,Revision subset,exactMatch,Biology/Medicine,0
671ae258d2ea402783696a9f,Revision subset,exactMatch,Biology/Medicine,0
671af1baed3d54e87368bca2,Revision subset,exactMatch,Chemistry,0
671b16741c8a4560f96a3a66,Revision subset,exactMatch,Math,0
671b6a72c0597e0854d18d56,Revision subset,exactMatch,Math,0
671b7f4458b64c53882ad080,Revision subset,exactMatch,Computer Science/AI,0
671ba17047e34cf4ed747b2c,Revision subset,exactMatch,Chemistry,1
671bbe5a85b315d9f07698a9,Revision subset,exactMatch,Chemistry,0
671bdc0d90d834b821acb8b1,Revision subset,multipleChoice,Math,0
671bea6afd01315eb4f1c376,Revision subset,multipleChoice,Biology/Medicine,0
671bef23b55b44cbffbf0972,Revision subset,exactMatch,Biology/Medicine,0
671bf02518de98fe736cc1b5,Revision subset,exactMatch,Chemistry,0
671bf785fc1ad15079783d89,Revision subset,exactMatch,Computer Science/AI,0
671c0ccd29d77939ea7f3bd4,Revision subset,exactMatch,Chemistry,0
671c0d6f66154e5cf55994de,Revision subset,multipleChoice,Chemistry,0
671c1099414cc58c0f2db443,Revision subset,exactMatch,Math,0
671c4c1a795af69402ddc414,Revision subset,multipleChoice,Chemistry,1
671c6d6392388142386728ee,Revision subset,exactMatch,Biology/Medicine,0
671c6fb38668b9d1652a1645,Revision subset,exactMatch,Math,0
671c967c28f032dc5fafd07f,Revision subset,exactMatch,Math,0
671ca6ce84c08d69293fb129,Revision subset,exactMatch,Math,0
671cb22b71eb9febef83bcde,Revision subset,exactMatch,Math,0
671cbba2784e3ba406eefb34,Revision subset,multipleChoice,Biology/Medicine,0
671cc53cd99f8e01283e9a89,Revision subset,exactMatch,Chemistry,1
671cc8c2d99f8e01283e9a90,Revision subset,exactMatch,Math,0
671d16bf60ad0fe6d2494177,Revision subset,exactMatch,Math,0
671d36032f9273fe1d43c047,Revision subset,exactMatch,Math,0
671d3a7ed01a0c86488d84dd,Revision subset,exactMatch,Math,0
671d42b4a2d3581545c21fec,Revision subset,multipleChoice,Biology/Medicine,0
671d4bf79eff7434a89d98e0,Revision subset,exactMatch,Math,0
671d4f8ea37bbf6a4bccbda2,Revision subset,exactMatch,Math,0
671d51ba8411174e64735f4d,Revision subset,exactMatch,Math,0
671d56738411174e64735f59,Revision subset,exactMatch,Math,0
671d64ecb996cf9936d1afcf,Revision subset,exactMatch,Math,0
671d70b42f937e77ea5cb0cc,Revision subset,exactMatch,Math,0
671d91bcad7fb0793a0e93bd,Revision subset,multipleChoice,Chemistry,0
671d9c62355c956ce7de5a89,Revision subset,exactMatch,Math,0
671d9e9d29e7fde7166e474d,Revision subset,multipleChoice,Chemistry,0
671dba3e5102c27a58a6c501,Revision subset,multipleChoice,Chemistry,0
671dd6cd91a438f6811f5108,Revision subset,multipleChoice,Biology/Medicine,0
671de7c204928e6c45fe1dc9,Revision subset,multipleChoice,Math,0
671dea179a50e5f7394157de,Revision subset,multipleChoice,Biology/Medicine,0
671df94021be7c0de0c698e8,Revision subset,exactMatch,Math,0
671e257023b28b50d1469683,Revision subset,exactMatch,Math,0
671e4ade104e72d40d15ae51,Revision subset,exactMatch,Chemistry,1
671e8c73745919354c759204,Revision subset,exactMatch,Chemistry,0
671e942d203983a0a37a90b1,Revision subset,multipleChoice,Chemistry,0
671edddb6edc2afd69958943,Revision subset,exactMatch,Math,1
671ee4d26edc2afd69958953,Revision subset,multipleChoice,Chemistry,1
671f05c0d0f22fd6e50482df,Revision subset,exactMatch,Math,0
671f09d6d0f22fd6e50482eb,Revision subset,multipleChoice,Biology/Medicine,0
671f0c8fd0f22fd6e50482ef,Revision subset,exactMatch,Computer Science/AI,0
671f0dfd5a31c38041aa96a1,Revision subset,exactMatch,Biology/Medicine,1
671f0f565a31c38041aa96a3,Revision subset,exactMatch,Math,0
671f1702e4e6b61540b0bdb4,Revision subset,exactMatch,Computer Science/AI,0
671f23ab12f081da543ed684,Revision subset,multipleChoice,Biology/Medicine,0
671f2870e38f776acdad8a93,Revision subset,multipleChoice,Chemistry,1
671f2a3b6b0783bbe0457f38,Revision subset,exactMatch,Biology/Medicine,0
