lane,cell,split,graph_family,k,n_edges,n_components,target_smoothness_z,length_smoothness_z,target_smoothness_effect,length_smoothness_effect,target_smoother_than_length,target_aligned
ragtruth,ragtruth_dev__hybrid,development,mutual_knn,15,2721,14,18.40373335426193,14.1945386408993,0.3175273026080823,0.2922193020961389,True,True
ragtruth,ragtruth_dev__hybrid,development,union_knn,25,10920,1,28.458385362165636,22.678571619052583,0.30052917760600245,0.19349644638956795,True,True
ragtruth,ragtruth_dev__hybrid,development,mutual_knn,25,4680,10,19.019295875083067,16.099655404219938,0.3082539042928321,0.2677217082420842,True,True
ragtruth,ragtruth_test__original30_full,test_validation,union_knn,3,3854,2,23.22378833499116,50.323887114239284,0.30980007091377193,0.9395040233575029,False,True
ragtruth,ragtruth_test__original30_full,test_validation,mutual_knn,3,1540,421,13.037347521905959,32.10366785300918,0.2650231841518297,0.7966997395595666,False,True
ragtruth,ragtruth_test__original30_full,test_validation,union_knn,5,6276,2,27.411515498713815,65.03779732973706,0.3102796104520255,0.9415095743220512,False,True
ragtruth,ragtruth_test__original30_full,test_validation,mutual_knn,5,2718,120,12.928901359944941,51.241112714556046,0.27816440711172,0.872183008679837,False,True
ragtruth,ragtruth_test__original30_full,test_validation,union_knn,7,8710,1,26.55806022025668,90.36972921858741,0.3135763832216153,0.9394289859274167,False,True
ragtruth,ragtruth_test__original30_full,test_validation,mutual_knn,7,3884,67,19.062095522658584,47.38156780218684,0.28495362893527565,0.9057672482909593,False,True
ragtruth,ragtruth_test__original30_full,test_validation,union_knn,10,12331,1,32.26546357243266,103.50127685502483,0.31175686967406063,0.9350444887393086,False,True
ragtruth,ragtruth_test__original30_full,test_validation,mutual_knn,10,5663,30,23.232859333101317,66.57000068742941,0.295735496266972,0.91767981313561,False,True
ragtruth,ragtruth_test__original30_full,test_validation,union_knn,15,18319,1,44.25964683131575,105.63676900509891,0.3123743202254088,0.9251566260987956,False,True
ragtruth,ragtruth_test__original30_full,test_validation,mutual_knn,15,8675,16,33.09632851476993,82.48199611022629,0.30143094705132073,0.9249636556410266,False,True
ragtruth,ragtruth_test__original30_full,test_validation,union_knn,25,30191,1,54.16983027380402,131.5007275064821,0.3055481780736753,0.9098087973612836,False,True
ragtruth,ragtruth_test__original30_full,test_validation,mutual_knn,25,14803,5,39.38338655155085,109.7900527815567,0.303094184545416,0.9237055922335006,False,True
ragtruth,ragtruth_test__hybrid,test_validation,union_knn,3,4198,2,21.29284598912501,28.27970140542081,0.3685036727407352,0.4840792491662131,False,True
ragtruth,ragtruth_test__hybrid,test_validation,mutual_knn,3,1199,698,15.304814542242463,21.426521733063684,0.2876388186263702,0.4067586092610848,False,True
ragtruth,ragtruth_test__hybrid,test_validation,union_knn,5,6848,2,25.53295861122082,46.03466669086647,0.36905192909098994,0.4641898256751806,False,True
ragtruth,ragtruth_test__hybrid,test_validation,mutual_knn,5,2149,320,14.874704443036679,21.744604078553543,0.34420973248136383,0.4510847032804575,False,True
ragtruth,ragtruth_test__hybrid,test_validation,union_knn,7,9467,2,39.329437787825995,43.23246943899623,0.36620567897798934,0.44840860914327163,False,True
ragtruth,ragtruth_test__hybrid,test_validation,mutual_knn,7,3130,188,24.117394650534568,30.002469308103766,0.3638783508243094,0.4639316834420921,False,True
ragtruth,ragtruth_test__hybrid,test_validation,union_knn,10,13327,1,42.182197771741535,51.161032602757146,0.3589961979072736,0.4338285665986938,False,True
ragtruth,ragtruth_test__hybrid,test_validation,mutual_knn,10,4670,111,21.259082673887473,32.35434979191704,0.37578765420249594,0.4704297473777299,False,True
ragtruth,ragtruth_test__hybrid,test_validation,union_knn,15,19764,1,49.04515300046541,62.79183691231045,0.35211292827519497,0.4196776012486267,False,True
ragtruth,ragtruth_test__hybrid,test_validation,mutual_knn,15,7233,53,27.580992170915863,36.135238972214715,0.37016724944670404,0.45866074297630993,False,True
ragtruth,ragtruth_test__hybrid,test_validation,union_knn,25,32489,1,64.40472529665887,59.064793580081634,0.34170310207287957,0.38633910550826567,False,True
ragtruth,ragtruth_test__hybrid,test_validation,mutual_knn,25,12508,22,47.1351280328133,42.51261413018708,0.36024359438173764,0.4395886192931083,False,True
