access_tier,answer_process_stratum,candidate,error_position_quartile,family,length_stratum,locator,model,prediction,reducer,score,target,task,trace_length,unit
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,medium,3,llama31_8b,-1,step_max_token_argmax,-0.2958023171436279,0,local,226,gsm8k-124
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,gsm8k,short,1,llama31_8b,-1,step_max_token_argmax,-0.2786372148649684,1,local,150,gsm8k-132
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,gsm8k,medium,1,llama31_8b,1,step_max_token_argmax,0.015248042754355148,3,local,293,gsm8k-133
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,medium,2,llama31_8b,2,step_max_token_argmax,0.7653484285025804,1,local,280,gsm8k-144
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,short,2,llama31_8b,2,step_max_token_argmax,0.10182971083617517,0,local,133,gsm8k-145
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,gsm8k,long,5,llama31_8b,5,step_max_token_argmax,0.8326969935830307,5,local,486,gsm8k-150
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,gsm8k,medium,2,llama31_8b,-1,step_max_token_argmax,-0.27915357807543256,5,local,243,gsm8k-151
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,medium,0,llama31_8b,0,step_max_token_argmax,0.06803401084073547,0,local,229,gsm8k-159
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,long,5,llama31_8b,5,step_max_token_argmax,1.0164081714590116,1,local,358,gsm8k-166
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,short,0,llama31_8b,-1,step_max_token_argmax,-0.3397554301542297,0,local,136,gsm8k-168
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,short,0,llama31_8b,0,step_max_token_argmax,0.2735500700481626,0,local,196,gsm8k-177
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,gsm8k,medium,1,llama31_8b,-1,step_max_token_argmax,-0.05444759262931983,3,local,297,gsm8k-185
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,long,3,llama31_8b,3,step_max_token_argmax,0.6096183099232759,0,local,307,gsm8k-188
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,gsm8k,medium,6,llama31_8b,6,step_max_token_argmax,0.880265173903191,2,local,235,gsm8k-192
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,gsm8k,short,1,llama31_8b,-1,step_max_token_argmax,-0.3539420957705612,1,local,191,gsm8k-2
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,medium,1,llama31_8b,1,step_max_token_argmax,0.16710642037781437,-1,local,221,gsm8k-205
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,medium,1,llama31_8b,-1,step_max_token_argmax,-0.5208757620031755,-1,local,240,gsm8k-210
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,0,llama31_8b,-1,step_max_token_argmax,-0.2131110176894281,-1,local,204,gsm8k-219
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,gsm8k,long,5,llama31_8b,5,step_max_token_argmax,1.6468438428602634,5,local,393,gsm8k-22
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,1,llama31_8b,-1,step_max_token_argmax,-0.7307783627747094,-1,local,195,gsm8k-222
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,medium,1,llama31_8b,-1,step_max_token_argmax,-0.13006864980989027,-1,local,269,gsm8k-226
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,medium,2,llama31_8b,-1,step_max_token_argmax,-0.3885442905702475,-1,local,265,gsm8k-228
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,medium,1,llama31_8b,-1,step_max_token_argmax,-0.4542891437131063,-1,local,295,gsm8k-232
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,gsm8k,short,1,llama31_8b,1,step_max_token_argmax,0.03327261858212738,1,local,143,gsm8k-24
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,long,2,llama31_8b,-1,step_max_token_argmax,-0.34190288751267256,-1,local,312,gsm8k-241
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,medium,1,llama31_8b,-1,step_max_token_argmax,-0.1053952936136862,-1,local,299,gsm8k-245
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,1,llama31_8b,-1,step_max_token_argmax,-0.2625677309344957,-1,local,182,gsm8k-250
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q2,gsm8k,short,1,llama31_8b,-1,step_max_token_argmax,-0.42740579664955936,1,local,164,gsm8k-264
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,0,llama31_8b,-1,step_max_token_argmax,-0.24719480228358282,-1,local,122,gsm8k-275
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,long,3,llama31_8b,3,step_max_token_argmax,0.06256380542508182,-1,local,378,gsm8k-286
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,medium,1,llama31_8b,1,step_max_token_argmax,0.22023186832429542,0,local,277,gsm8k-293
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,1,llama31_8b,-1,step_max_token_argmax,-0.34232696077035696,-1,local,202,gsm8k-305
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,2,llama31_8b,-1,step_max_token_argmax,-0.2542533116115969,-1,local,215,gsm8k-306
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,long,4,llama31_8b,4,step_max_token_argmax,0.3580715883128251,-1,local,394,gsm8k-308
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,medium,2,llama31_8b,-1,step_max_token_argmax,-0.07161064389336586,-1,local,277,gsm8k-309
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,gsm8k,long,6,llama31_8b,-1,step_max_token_argmax,-0.29091888942376665,6,local,326,gsm8k-31
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,0,llama31_8b,-1,step_max_token_argmax,-0.11458653702754006,-1,local,189,gsm8k-310
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,short,2,llama31_8b,-1,step_max_token_argmax,-0.35780017677161036,0,local,142,gsm8k-312
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,2,llama31_8b,-1,step_max_token_argmax,-0.7782457934602602,-1,local,185,gsm8k-317
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,0,llama31_8b,-1,step_max_token_argmax,-0.4942575242752834,-1,local,208,gsm8k-320
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,0,llama31_8b,-1,step_max_token_argmax,-0.4785121110193934,-1,local,127,gsm8k-325
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,0,llama31_8b,-1,step_max_token_argmax,-0.17753582727194264,-1,local,180,gsm8k-326
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,0,llama31_8b,-1,step_max_token_argmax,-0.6684205820525839,-1,local,150,gsm8k-329
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,medium,1,llama31_8b,-1,step_max_token_argmax,-0.6367989812833674,-1,local,271,gsm8k-331
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,long,1,llama31_8b,-1,step_max_token_argmax,-0.23516982918065488,-1,local,330,gsm8k-345
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,2,llama31_8b,-1,step_max_token_argmax,-0.32787923330151786,-1,local,148,gsm8k-350
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,0,llama31_8b,-1,step_max_token_argmax,-0.4322587634205016,-1,local,213,gsm8k-359
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,0,llama31_8b,0,step_max_token_argmax,0.12819842329979414,-1,local,139,gsm8k-363
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,gsm8k,short,0,llama31_8b,-1,step_max_token_argmax,-0.23999922606906837,1,local,190,gsm8k-37
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,medium,1,llama31_8b,-1,step_max_token_argmax,-0.7930311298588937,-1,local,229,gsm8k-373
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,0,llama31_8b,-1,step_max_token_argmax,-0.32281133661463207,-1,local,159,gsm8k-381
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,1,llama31_8b,-1,step_max_token_argmax,-0.3208907101419546,-1,local,172,gsm8k-384
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,1,llama31_8b,-1,step_max_token_argmax,-0.25752817190157473,-1,local,141,gsm8k-385
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,medium,2,llama31_8b,-1,step_max_token_argmax,-0.058653619704270146,-1,local,233,gsm8k-387
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,short,3,llama31_8b,3,step_max_token_argmax,0.2255842086966112,-1,local,219,gsm8k-391
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,medium,0,llama31_8b,-1,step_max_token_argmax,-0.4110110351675339,-1,local,263,gsm8k-394
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,long,2,llama31_8b,2,step_max_token_argmax,0.26142464988087744,-1,local,336,gsm8k-396
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,gsm8k,long,2,llama31_8b,-1,step_max_token_argmax,-0.19170809590192506,-1,local,305,gsm8k-398
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,gsm8k,medium,2,llama31_8b,2,step_max_token_argmax,0.7301495541885985,2,local,238,gsm8k-4
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,medium,1,llama31_8b,1,step_max_token_argmax,0.1920182901669391,1,local,224,gsm8k-43
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,gsm8k,medium,0,llama31_8b,-1,step_max_token_argmax,-0.513102157913199,5,local,235,gsm8k-51
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,gsm8k,medium,3,llama31_8b,3,step_max_token_argmax,1.579298767077949,3,local,277,gsm8k-53
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,long,5,llama31_8b,5,step_max_token_argmax,2.3196877424651334,1,local,489,gsm8k-60
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,gsm8k,medium,1,llama31_8b,1,step_max_token_argmax,0.23644698606976014,2,local,229,gsm8k-63
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,long,1,llama31_8b,-1,step_max_token_argmax,-0.08635483516100353,1,local,349,gsm8k-67
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,short,3,llama31_8b,3,step_max_token_argmax,0.31146637302280183,0,local,211,gsm8k-70
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,gsm8k,long,2,llama31_8b,2,step_max_token_argmax,0.6490580354969168,2,local,412,gsm8k-71
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,gsm8k,long,5,llama31_8b,5,step_max_token_argmax,1.0044650735962546,4,local,495,gsm8k-81
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,gsm8k,long,4,llama31_8b,4,step_max_token_argmax,1.092995404648861,3,local,688,gsm8k-89
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,gsm8k,medium,2,llama31_8b,2,step_max_token_argmax,0.43619989847576945,0,local,290,gsm8k-90
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,gsm8k,medium,4,llama31_8b,4,step_max_token_argmax,0.25571358932801946,4,local,288,gsm8k-99
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,medium,1,llama31_8b,1,step_max_token_argmax,0.021685254833777853,2,local,439,math-108
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,short,2,llama31_8b,2,step_max_token_argmax,0.48448324048830926,1,local,313,math-117
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,short,1,llama31_8b,1,step_max_token_argmax,-0.07528837620139939,2,local,232,math-12
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,2,llama31_8b,2,step_max_token_argmax,0.17934930361385792,2,local,853,math-122
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,medium,0,llama31_8b,-1,step_max_token_argmax,-0.26470460229603454,1,local,550,math-128
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,medium,1,llama31_8b,-1,step_max_token_argmax,-0.29219086115416737,1,local,440,math-132
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,medium,1,llama31_8b,-1,step_max_token_argmax,-0.25768314604598175,1,local,374,math-134
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,medium,1,llama31_8b,-1,step_max_token_argmax,-0.6130118990426467,2,local,355,math-137
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,long,2,llama31_8b,2,step_max_token_argmax,0.529669901062878,0,local,736,math-141
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,short,0,llama31_8b,-1,step_max_token_argmax,-0.1862359370823875,1,local,277,math-143
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,short,0,llama31_8b,0,step_max_token_argmax,0.0574376274550743,0,local,280,math-147
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,medium,1,llama31_8b,1,step_max_token_argmax,0.3180191250698953,3,local,404,math-149
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,short,0,llama31_8b,0,step_max_token_argmax,0.18998140576953276,0,local,185,math-154
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,6,llama31_8b,6,step_max_token_argmax,-0.0038899113839225806,5,local,915,math-155
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,long,3,llama31_8b,3,step_max_token_argmax,0.7050489747457565,3,local,795,math-159
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,5,llama31_8b,-1,step_max_token_argmax,-0.3338641818167513,2,local,836,math-16
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,math,short,1,llama31_8b,1,step_max_token_argmax,-0.12595221503235615,3,local,297,math-163
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,math,long,6,llama31_8b,-1,step_max_token_argmax,-0.26878604879380225,6,local,1425,math-172
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,long,3,llama31_8b,3,step_max_token_argmax,0.1244352025475551,3,local,643,math-174
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,long,3,llama31_8b,-1,step_max_token_argmax,-0.1654906449100085,5,local,645,math-175
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,2,llama31_8b,2,step_max_token_argmax,-0.03792993089464848,2,local,656,math-178
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,math,long,6,llama31_8b,6,step_max_token_argmax,0.0030388009986330594,5,local,801,math-179
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,3,llama31_8b,3,step_max_token_argmax,0.06910583390787486,1,local,628,math-188
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.4859455395515736,1,local,313,math-192
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,short,2,llama31_8b,2,step_max_token_argmax,0.39009753200492364,1,local,123,math-203
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,long,8,llama31_8b,-1,step_max_token_argmax,-0.42532354705581527,1,local,786,math-209
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,medium,3,llama31_8b,3,step_max_token_argmax,0.6270807109384284,1,local,460,math-21
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,medium,3,llama31_8b,3,step_max_token_argmax,0.016196189805173643,3,local,416,math-219
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,medium,2,llama31_8b,-1,step_max_token_argmax,-0.29315766460626846,3,local,542,math-226
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,math,long,3,llama31_8b,3,step_max_token_argmax,-0.014513780023324083,5,local,1419,math-233
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,short,2,llama31_8b,-1,step_max_token_argmax,-0.3112947795153329,3,local,286,math-238
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,short,1,llama31_8b,1,step_max_token_argmax,0.3146258808128124,1,local,198,math-239
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,medium,2,llama31_8b,-1,step_max_token_argmax,-0.21181643742512762,3,local,340,math-241
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,medium,1,llama31_8b,1,step_max_token_argmax,0.18433701953510048,0,local,515,math-246
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,math,medium,0,llama31_8b,-1,step_max_token_argmax,-0.46560986463201537,5,local,551,math-247
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,5,llama31_8b,5,step_max_token_argmax,-0.002134005676702206,5,local,639,math-25
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,0,llama31_8b,-1,step_max_token_argmax,-0.2646327055465476,1,local,661,math-250
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,3,llama31_8b,3,step_max_token_argmax,0.47827772182997014,3,local,1076,math-253
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,3,llama31_8b,3,step_max_token_argmax,0.8196948544419037,2,local,552,math-254
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,short,3,llama31_8b,-1,step_max_token_argmax,-0.3278463479763796,2,local,253,math-260
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,1,llama31_8b,1,step_max_token_argmax,0.12302340584821267,3,local,559,math-266
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,long,2,llama31_8b,-1,step_max_token_argmax,-0.6915906138696531,3,local,579,math-269
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,short,2,llama31_8b,-1,step_max_token_argmax,-0.32337905925706173,2,local,262,math-270
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,medium,1,llama31_8b,1,step_max_token_argmax,-0.022486841363661338,1,local,349,math-273
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,short,1,llama31_8b,1,step_max_token_argmax,-0.13785116362661998,1,local,154,math-277
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,medium,2,llama31_8b,2,step_max_token_argmax,0.21323028056752616,2,local,479,math-289
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,short,2,llama31_8b,2,step_max_token_argmax,0.2360840463233978,1,local,237,math-290
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,11,llama31_8b,11,step_max_token_argmax,0.47890676335924215,3,local,647,math-293
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,long,4,llama31_8b,4,step_max_token_argmax,0.388765661264023,1,local,827,math-294
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,medium,6,llama31_8b,-1,step_max_token_argmax,-0.1509972993635592,6,local,539,math-308
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,long,2,llama31_8b,2,step_max_token_argmax,0.5091366773280179,3,local,736,math-309
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,long,7,llama31_8b,-1,step_max_token_argmax,-0.15915208725369023,8,local,804,math-311
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,long,0,llama31_8b,0,step_max_token_argmax,0.4733743547576895,0,local,636,math-326
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,medium,0,llama31_8b,0,step_max_token_argmax,-0.12244917132810856,1,local,424,math-341
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,medium,2,llama31_8b,-1,step_max_token_argmax,-0.17103161661284796,2,local,441,math-35
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,medium,3,llama31_8b,3,step_max_token_argmax,-0.07290145987936081,0,local,411,math-353
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,medium,5,llama31_8b,5,step_max_token_argmax,0.24249029318686816,2,local,497,math-363
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,long,0,llama31_8b,0,step_max_token_argmax,0.052832314574806756,2,local,560,math-386
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,2,llama31_8b,-1,step_max_token_argmax,-0.1839297969228515,3,local,1025,math-388
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,long,5,llama31_8b,5,step_max_token_argmax,0.21477568609276082,6,local,1418,math-398
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,medium,2,llama31_8b,2,step_max_token_argmax,-0.06845206348672908,3,local,526,math-408
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,5,llama31_8b,-1,step_max_token_argmax,-0.31392895961496337,3,local,561,math-422
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,medium,2,llama31_8b,2,step_max_token_argmax,0.39523322469886396,0,local,490,math-426
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.649422087232437,3,local,244,math-427
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,long,2,llama31_8b,2,step_max_token_argmax,0.2845835853875617,0,local,577,math-434
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,medium,0,llama31_8b,-1,step_max_token_argmax,-0.21181966574961514,2,local,352,math-437
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,math,medium,5,llama31_8b,-1,step_max_token_argmax,-0.4789006674441113,5,local,350,math-440
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,long,1,llama31_8b,1,step_max_token_argmax,0.020495392376833753,4,local,1010,math-441
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q4,math,medium,6,llama31_8b,6,step_max_token_argmax,0.0246316889370939,5,local,418,math-45
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,long,21,llama31_8b,21,step_max_token_argmax,-0.04049897472643991,4,local,1258,math-459
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,long,5,llama31_8b,5,step_max_token_argmax,0.004916240146514372,3,local,948,math-46
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q3,math,long,4,llama31_8b,4,step_max_token_argmax,0.40553599740694674,3,local,711,math-467
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,short,1,llama31_8b,1,step_max_token_argmax,0.15428211165909525,0,local,246,math-473
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,short,2,llama31_8b,2,step_max_token_argmax,0.5574065980449138,1,local,199,math-48
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,medium,4,llama31_8b,4,step_max_token_argmax,0.23297876638460394,3,local,535,math-482
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,long,3,llama31_8b,-1,step_max_token_argmax,-0.24118654914582155,1,local,699,math-484
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,short,4,llama31_8b,4,step_max_token_argmax,0.08132710767203279,1,local,296,math-490
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,long,1,llama31_8b,1,step_max_token_argmax,0.055741663576234585,0,local,1087,math-492
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,medium,2,llama31_8b,2,step_max_token_argmax,0.3666992211456619,2,local,431,math-496
A,answer_wrong_process_error,P0_S1_FAMILY6_STEP_MAX,q2,math,long,4,llama31_8b,4,step_max_token_argmax,0.03604136723431131,3,local,751,math-499
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,math,short,2,llama31_8b,-1,step_max_token_argmax,-0.3494968639566014,-1,local,250,math-500
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,math,medium,3,llama31_8b,-1,step_max_token_argmax,-0.19487548263773968,-1,local,432,math-504
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,math,medium,0,llama31_8b,0,step_max_token_argmax,-0.11646969052891418,-1,local,371,math-507
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,math,long,6,llama31_8b,-1,step_max_token_argmax,-0.1810885483991947,-1,local,863,math-510
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,math,medium,2,llama31_8b,-1,step_max_token_argmax,-0.6248410987352333,-1,local,356,math-511
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,math,medium,0,llama31_8b,-1,step_max_token_argmax,-0.6224852464492792,-1,local,351,math-516
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,math,medium,2,llama31_8b,-1,step_max_token_argmax,-0.6458007554489149,-1,local,458,math-518
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,math,short,3,llama31_8b,-1,step_max_token_argmax,-0.8371731117942065,-1,local,271,math-519
A,answer_correct_process_clean,P0_S1_FAMILY6_STEP_MAX,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.48359535873137105,-1,local,298,math-521
A,answer_correct_process_error,P0_S1_FAMILY6_STEP_MAX,q1,math,long,7,llama31_8b,-1,step_max_token_argmax,-0.30199352139214797,1,local,730,math-522
